depnmse,indepnmse,sampcovnmse,nobs,run,arval
0.06657037696845293,0.05995594764441541,0.11415970681052087,100.0,1.0,0.0
0.09876741143534068,0.10008600104141949,0.13357658622366844,100.0,2.0,0.0
0.09664342297501974,0.07603281362959542,0.12712384573651883,100.0,3.0,0.0
0.0625437260144413,0.052202151640927695,0.13747313762735752,100.0,4.0,0.0
0.07037978625400063,0.057498399953141745,0.10802615293895416,100.0,5.0,0.0
0.0844090824763492,0.06316572881058229,0.10906422491830782,100.0,6.0,0.0
0.04149913434597882,0.027640229676786452,0.06955545920147745,100.0,7.0,0.0
0.07818650058583872,0.07917249180347712,0.12951410429520063,100.0,8.0,0.0
0.11495244848127834,0.09603641086758442,0.13194192864902485,100.0,9.0,0.0
0.057512787017874434,0.05819120106653455,0.1313294850285226,100.0,10.0,0.0
0.04734304770121969,0.05058511048611931,0.09548855640519427,100.0,11.0,0.0
0.04747831623622764,0.0450946245584695,0.08862623827010573,100.0,12.0,0.0
0.060622377627412856,0.07024412593947676,0.10992311690611341,100.0,13.0,0.0
0.05012671796488214,0.04023957123109569,0.08213525257238391,100.0,14.0,0.0
0.0911274020535338,0.07026295415526373,0.11777719759877167,100.0,15.0,0.0
0.06725579139898683,0.05827420923328416,0.13834633748133013,100.0,16.0,0.0
0.05329804176176541,0.05569359188984264,0.10399996409701791,100.0,17.0,0.0
0.065289020332169,0.09725809150854464,0.14572779064733735,100.0,18.0,0.0
0.0452617006691493,0.03785383663949542,0.08134702750772639,100.0,19.0,0.0
0.05969829860307183,0.0579473102384018,0.10193570154426775,100.0,20.0,0.0
0.0512566277177462,0.04230022446397589,0.09739198943137567,100.0,21.0,0.0
0.07195161461984917,0.10098286183268644,0.1165047813613594,100.0,22.0,0.0
0.0647729694999078,0.05778869265938482,0.1050340924991803,100.0,23.0,0.0
0.06708760185234638,0.08709197928133391,0.1321581180194671,100.0,24.0,0.0
0.12159217945153823,0.1015158808377808,0.14924259748884924,100.0,25.0,0.0
0.0661181316886842,0.06364966868094357,0.11343387121794223,100.0,26.0,0.0
0.03990138023342458,0.03205667135257713,0.09319118711744408,100.0,27.0,0.0
0.05556020095531966,0.05237874766567749,0.12574418944593407,100.0,28.0,0.0
0.08004932085942458,0.050307223662436736,0.0888240343243683,100.0,29.0,0.0
0.061013263837401785,0.03130444438666838,0.06284148889354246,100.0,30.0,0.0
0.05074710720140137,0.04037085950338479,0.11736900484911314,100.0,31.0,0.0
0.048157417218450335,0.05743650230744604,0.09931095294087784,100.0,32.0,0.0
0.096957006450395,0.05816954103573518,0.11085071966282156,100.0,33.0,0.0
0.059555616587951464,0.05525216161244959,0.09331913910052843,100.0,34.0,0.0
0.06467272303091307,0.05295935569927763,0.1202242081899516,100.0,35.0,0.0
0.056353545421220494,0.0396699360140488,0.09076342563698601,100.0,36.0,0.0
0.06791431475132172,0.057015552583580244,0.11712160057912054,100.0,37.0,0.0
0.0617289182878107,0.05292108675889235,0.09825404089159288,100.0,38.0,0.0
0.15125761481109734,0.1245880585965546,0.14386634965302983,100.0,39.0,0.0
0.04946037892628786,0.051889310569257295,0.08524440397351962,100.0,40.0,0.0
0.07647800448123876,0.05227547821766065,0.10556300382780061,100.0,41.0,0.0
0.11285815367442506,0.0793329792339487,0.09339397054332844,100.0,42.0,0.0
0.034155354051482234,0.030357906889791574,0.10952091028811914,100.0,43.0,0.0
0.06094257417426554,0.042085542695154604,0.08284779136539387,100.0,44.0,0.0
0.09286735963979717,0.06081714787369886,0.1194124498714658,100.0,45.0,0.0
0.06323454557801064,0.06071046177850768,0.11327526281221253,100.0,46.0,0.0
0.14330210981380845,0.0939891685053445,0.14754542612030336,100.0,47.0,0.0
0.06625203865005715,0.06831261005715121,0.11761719671457131,100.0,48.0,0.0
0.0450516695375072,0.05380011954364455,0.09941531645957483,100.0,49.0,0.0
0.08517458036655337,0.06454575196451691,0.10318883142975598,100.0,50.0,0.0
0.07510676181804568,0.04577120221838303,0.14613602779412904,100.0,51.0,0.0
0.06361119373503803,0.04888013226950979,0.10768045742543136,100.0,52.0,0.0
0.07479623577687249,0.04632553743457984,0.09134082526130344,100.0,53.0,0.0
0.07108779716434699,0.055829747420787904,0.10293399783587134,100.0,54.0,0.0
0.04657181293345102,0.05876233028002262,0.10685373586501541,100.0,55.0,0.0
0.0785133316365625,0.07984627815241774,0.12151961689968153,100.0,56.0,0.0
0.102022125373759,0.08104466044958336,0.12501290210920843,100.0,57.0,0.0
0.07932301546822895,0.08810255187883399,0.1046389823931415,100.0,58.0,0.0
0.06989067193443478,0.06617304021886887,0.12897935519374631,100.0,59.0,0.0
0.05919977203060917,0.05451424097888707,0.10561832670418186,100.0,60.0,0.0
0.06991993755466515,0.06420997111014229,0.13036490791996783,100.0,61.0,0.0
0.05429862989988813,0.03867969888101949,0.10354304615107948,100.0,62.0,0.0
0.04461478768163759,0.04480105604570964,0.08466497910651355,100.0,63.0,0.0
0.04869210507617709,0.04124383849157124,0.07512469774441331,100.0,64.0,0.0
0.07870871339078757,0.06637709669923333,0.12321904894182241,100.0,65.0,0.0
0.04752386195255421,0.04220011707654517,0.09317736366902839,100.0,66.0,0.0
0.07365523851791796,0.05710135745219574,0.14051520900737646,100.0,67.0,0.0
0.12917059507507142,0.10929268621229775,0.16195474224285572,100.0,68.0,0.0
0.06530800499165985,0.05413703659661511,0.10060305347843759,100.0,69.0,0.0
0.05485460926623409,0.08109584196835769,0.11417369995752812,100.0,70.0,0.0
0.06256264629017096,0.04118890252415763,0.0961833772191299,100.0,71.0,0.0
0.0702082808160403,0.10709724674342917,0.13581556732153205,100.0,72.0,0.0
0.08736640173717578,0.07330972057345021,0.12141058529366779,100.0,73.0,0.0
0.04094983334501359,0.040273490055848564,0.08723016217078712,100.0,74.0,0.0
0.09032373829299249,0.08353684739703966,0.16023526213998399,100.0,75.0,0.0
0.05349984466876561,0.05097379486729742,0.12454071193209577,100.0,76.0,0.0
0.0809333129210395,0.10616223455238562,0.1351395841540146,100.0,77.0,0.0
0.05868498545681757,0.06004579599009145,0.09132260642825729,100.0,78.0,0.0
0.05077077833132853,0.0368453476211679,0.07458331830498792,100.0,79.0,0.0
0.057860730866887894,0.06415592942954039,0.10895365075002744,100.0,80.0,0.0
0.060720849887148105,0.052582352197892944,0.10958561898806551,100.0,81.0,0.0
0.050311654616270095,0.05288737399238915,0.10482764096555272,100.0,82.0,0.0
0.05388222169801967,0.05362665194007973,0.09913751000322492,100.0,83.0,0.0
0.06387228790248478,0.05468152168527435,0.09767466134994797,100.0,84.0,0.0
0.041114699770021045,0.03887173744390698,0.10487057568472745,100.0,85.0,0.0
0.10657096683725549,0.09931480856475063,0.1068251744810799,100.0,86.0,0.0
0.07672420911627958,0.06465094113426989,0.08647858547605208,100.0,87.0,0.0
0.041642470774480425,0.042749982977393124,0.10054882548320013,100.0,88.0,0.0
0.10296780163755002,0.05627867052523182,0.11731319137728934,100.0,89.0,0.0
0.058901630222883944,0.047614499645239054,0.09013576845275799,100.0,90.0,0.0
0.05405658328684887,0.05555749269551982,0.11201811017261666,100.0,91.0,0.0
0.09893552611419773,0.08724476793824332,0.14812900916767435,100.0,92.0,0.0
0.09330814207869738,0.07163754062799688,0.10762124794608287,100.0,93.0,0.0
0.06910561245046015,0.06172645005765707,0.10286146462084654,100.0,94.0,0.0
0.04167652730546887,0.044315857256153855,0.08848979809647613,100.0,95.0,0.0
0.08058531622849957,0.06620788520599484,0.10627106727143097,100.0,96.0,0.0
0.06572047468596885,0.06084919744503154,0.10258257921661089,100.0,97.0,0.0
0.06423430972912589,0.05624579435075893,0.08748451113029163,100.0,98.0,0.0
0.064674598586513,0.056747297216945686,0.1090971675747849,100.0,99.0,0.0
0.04717238904900512,0.038788911557624435,0.08294996272227238,100.0,100.0,0.0
0.026844890132854026,0.02519249478883155,0.06515202952510642,200.0,1.0,0.0
0.039184605897825,0.023408801472333266,0.04590520409642226,200.0,2.0,0.0
0.02193234145868105,0.022248538486750704,0.05074149385517523,200.0,3.0,0.0
0.03444200560991777,0.03908485966768441,0.07485325429111635,200.0,4.0,0.0
0.0469964618656742,0.038095018429626766,0.08326846170814833,200.0,5.0,0.0
0.02514815669077439,0.025791242613327228,0.04681700966133006,200.0,6.0,0.0
0.07024733264113142,0.017264471264056756,0.046286139385385616,200.0,7.0,0.0
0.025634903017751516,0.04901711038589971,0.04452785741607493,200.0,8.0,0.0
0.0376184089263881,0.03236280082504477,0.059107451343132014,200.0,9.0,0.0
0.028101361466711543,0.0281105232201262,0.04810485766756493,200.0,10.0,0.0
0.030158375287855848,0.02768769029455725,0.05170935015509775,200.0,11.0,0.0
0.022485533336358794,0.020779958832864664,0.05984451256168768,200.0,12.0,0.0
0.033450334776563694,0.02904281025144331,0.06445343863850778,200.0,13.0,0.0
0.028582635911190563,0.025524445137016558,0.04636444132088746,200.0,14.0,0.0
0.04295426402823514,0.04279587812410155,0.06441110536327883,200.0,15.0,0.0
0.04287859964995387,0.03938670370887944,0.07621029954624065,200.0,16.0,0.0
0.04605599916414868,0.055273501762450966,0.06725845225142758,200.0,17.0,0.0
0.03917949170320348,0.03737487846752224,0.0631013538801326,200.0,18.0,0.0
0.047184084553762974,0.04631755521119527,0.07638810451293213,200.0,19.0,0.0
0.06733942040066326,0.06059261957224446,0.08009063290212994,200.0,20.0,0.0
0.052782041766272665,0.02847845952739086,0.05056015141858638,200.0,21.0,0.0
0.048238689035908805,0.04379127471914565,0.07295388187981548,200.0,22.0,0.0
0.03453492122639698,0.033378459852676755,0.0571506106468993,200.0,23.0,0.0
0.04345271899721863,0.04600081294095497,0.06544316924002047,200.0,24.0,0.0
0.031151754854648977,0.029511627435973957,0.050624333189649574,200.0,25.0,0.0
0.033236568084642676,0.031495880990489056,0.055744553410581946,200.0,26.0,0.0
0.026246753055668707,0.025479646928429606,0.06909853721180508,200.0,27.0,0.0
0.0417655634288282,0.06842228352314424,0.07680176019202044,200.0,28.0,0.0
0.025810989704575304,0.0382827713962011,0.04900132328055235,200.0,29.0,0.0
0.029093620470224804,0.028673884978110523,0.046436027140877544,200.0,30.0,0.0
0.022219413908464918,0.02213575059444562,0.045292463210655005,200.0,31.0,0.0
0.04573428067147466,0.04158394656842251,0.07300884131196975,200.0,32.0,0.0
0.04583068466209208,0.039797791524115236,0.06569967281927513,200.0,33.0,0.0
0.03162174767987541,0.03034864478688708,0.04898807175570865,200.0,34.0,0.0
0.035230433177195465,0.03115722661983707,0.05457260840528088,200.0,35.0,0.0
0.028036107172523514,0.041506786329397104,0.04916468185433754,200.0,36.0,0.0
0.06121222188259397,0.0656078140855721,0.09435980248237479,200.0,37.0,0.0
0.045889863348913734,0.029729758056767794,0.05249706909847301,200.0,38.0,0.0
0.017823360077503285,0.017184507899307075,0.04664193412775257,200.0,39.0,0.0
0.026226353296065475,0.023603228924682126,0.04691367833526211,200.0,40.0,0.0
0.020667238967692268,0.01957135972563099,0.040236918326056664,200.0,41.0,0.0
0.05674989645456767,0.057298054017903145,0.10431793590535465,200.0,42.0,0.0
0.023421743582398527,0.02191284667883876,0.04584171067093682,200.0,43.0,0.0
0.044585354652774016,0.04099071451473865,0.06433679537329992,200.0,44.0,0.0
0.027547501982045735,0.024924931623208916,0.04003347079755176,200.0,45.0,0.0
0.03101285009313241,0.03116753955019846,0.05611750184445717,200.0,46.0,0.0
0.03635003693713094,0.0355565623594682,0.06582470887773456,200.0,47.0,0.0
0.021520428965721216,0.04239151415462107,0.05039383179783952,200.0,48.0,0.0
0.03006527120228682,0.027217848757516067,0.0514570721578827,200.0,49.0,0.0
0.01818866900853624,0.01860051783152853,0.04309848326807985,200.0,50.0,0.0
0.024638570158160577,0.02356084541185104,0.056556453444222346,200.0,51.0,0.0
0.03896946698697736,0.043699535782808205,0.0588014281685596,200.0,52.0,0.0
0.024961998050483873,0.02036572948474235,0.045259051494594964,200.0,53.0,0.0
0.029245921114238828,0.02635066325299365,0.04562866049434262,200.0,54.0,0.0
0.03478328286267544,0.03320670782289119,0.06384598277521471,200.0,55.0,0.0
0.03274716151791689,0.04723923204933455,0.04727363700119152,200.0,56.0,0.0
0.03786553103079716,0.03574494484502931,0.08754890051125543,200.0,57.0,0.0
0.029043939738000298,0.03340948585480811,0.060996872671556464,200.0,58.0,0.0
0.037033756675691254,0.037884784511478815,0.07376080509550917,200.0,59.0,0.0
0.022870050229219244,0.024927810602324182,0.04524039804544831,200.0,60.0,0.0
0.04231003053108984,0.04093714860963772,0.06799093682515474,200.0,61.0,0.0
0.023753716879568777,0.023504593012455045,0.04376770696952807,200.0,62.0,0.0
0.07618562390362786,0.052716095344357145,0.07402081188880193,200.0,63.0,0.0
0.031074569018238133,0.04092583801127303,0.06670119468264911,200.0,64.0,0.0
0.04250165630119712,0.03955026961279491,0.06726023743555215,200.0,65.0,0.0
0.01335179770053467,0.014391386112312346,0.04019750237055522,200.0,66.0,0.0
0.05369377507737031,0.03713742622278552,0.062014405702190245,200.0,67.0,0.0
0.024387426995743703,0.018178330641993597,0.04947721397808833,200.0,68.0,0.0
0.025847973015321494,0.023826311004947486,0.05442192577211994,200.0,69.0,0.0
0.02953947574427597,0.028561849831084327,0.05418643678229575,200.0,70.0,0.0
0.04737996772987078,0.04332027946015006,0.07480146037921767,200.0,71.0,0.0
0.0330295060124509,0.032122533371262224,0.05708073408569148,200.0,72.0,0.0
0.05160691023788065,0.05193190541386998,0.07986199771840492,200.0,73.0,0.0
0.021935260620655525,0.021024062034507532,0.053240299881748845,200.0,74.0,0.0
0.040553490441866395,0.06603615116393788,0.07915353072916395,200.0,75.0,0.0
0.02927664464449057,0.026415806640589224,0.09519333450198052,200.0,76.0,0.0
0.034725722141105864,0.0365411931799953,0.056681084044385106,200.0,77.0,0.0
0.02875991906484189,0.04162691684912539,0.05164171937172185,200.0,78.0,0.0
0.027361535606297196,0.023473844319247924,0.050388293298598945,200.0,79.0,0.0
0.03250004066412496,0.029981521993014675,0.06254262353243151,200.0,80.0,0.0
0.018806505399683694,0.017112489911582422,0.03544065658703568,200.0,81.0,0.0
0.044480814613520124,0.04008389384212062,0.06598337479749185,200.0,82.0,0.0
0.01785819819633023,0.016707205959040145,0.03569740877545838,200.0,83.0,0.0
0.01904769050071589,0.01793649943565063,0.03549553061905568,200.0,84.0,0.0
0.023795374811530108,0.024554721799549147,0.04959629486960765,200.0,85.0,0.0
0.02079302144563613,0.01934796762480565,0.05294235537501254,200.0,86.0,0.0
0.030043682728694367,0.026371886090077304,0.05293466074820918,200.0,87.0,0.0
0.024096607427422728,0.02357076393390573,0.045723455803334784,200.0,88.0,0.0
0.021595382962983016,0.02236174822566028,0.06842274381604575,200.0,89.0,0.0
0.03361477252128913,0.018279676609308734,0.03977495513671118,200.0,90.0,0.0
0.026865842309957772,0.04416203138163549,0.0459871595590603,200.0,91.0,0.0
0.042367073301423294,0.04174341414317133,0.06000797874803307,200.0,92.0,0.0
0.052110464876700395,0.025273760684027285,0.04906800165465539,200.0,93.0,0.0
0.032876047428502746,0.03321092915457183,0.07928119804499076,200.0,94.0,0.0
0.014922261926531571,0.014913924966208553,0.034503424869648344,200.0,95.0,0.0
0.030593254441621483,0.02807514636585338,0.056870313640041095,200.0,96.0,0.0
0.04761742563168069,0.04289905600968674,0.08553971012369987,200.0,97.0,0.0
0.045627842749767604,0.0453329715087961,0.06882046330081969,200.0,98.0,0.0
0.04222115983029171,0.040109307567462144,0.06357072773342035,200.0,99.0,0.0
0.02127268221159274,0.01898468206443964,0.04585762110855042,200.0,100.0,0.0
0.033276875323396994,0.029404408438314274,0.051196139614331934,300.0,1.0,0.0
0.0386219558732883,0.03669954993992312,0.03400790724985501,300.0,2.0,0.0
0.023028933115805374,0.04015792679822745,0.046440947800188065,300.0,3.0,0.0
0.017500112490442584,0.01760993516494183,0.04304950337298005,300.0,4.0,0.0
0.007356883010414394,0.007111668972824518,0.03359945135955593,300.0,5.0,0.0
0.019379194509314083,0.019093274480539817,0.03368473744525963,300.0,6.0,0.0
0.018683856688023477,0.019370086317407293,0.04119417758673364,300.0,7.0,0.0
0.023652447890076488,0.03896484519831863,0.03538124011658248,300.0,8.0,0.0
0.02199450441375308,0.017619180212681784,0.03911012263085825,300.0,9.0,0.0
0.0210736164350321,0.023417006012000623,0.04824946738720475,300.0,10.0,0.0
0.013925395718570613,0.014273046370487034,0.03783901082975701,300.0,11.0,0.0
0.03811402374726081,0.038132150241635326,0.054226023313423216,300.0,12.0,0.0
0.026124373526075797,0.02592729613405437,0.055569554797770766,300.0,13.0,0.0
0.02940620946504894,0.01015797517409883,0.030802136042145035,300.0,14.0,0.0
0.0218715673158388,0.019901286103948892,0.035822636668671894,300.0,15.0,0.0
0.01988716699990026,0.017890516872920953,0.04426358581029196,300.0,16.0,0.0
0.020386511634026577,0.02051258384359627,0.04808061475091237,300.0,17.0,0.0
0.012885129492648513,0.0320861376112096,0.036182152966295664,300.0,18.0,0.0
0.01564819705855911,0.014627207614567638,0.03484904711759504,300.0,19.0,0.0
0.06147464634649394,0.015691449956592163,0.031512397128393564,300.0,20.0,0.0
0.015227134094432108,0.015834323664708314,0.03770569029836437,300.0,21.0,0.0
0.02463580144954132,0.02482690464288765,0.04026288740714015,300.0,22.0,0.0
0.016160766766410553,0.015926791524757247,0.03391832934949949,300.0,23.0,0.0
0.023910375311799844,0.022877504956334838,0.028498061289346923,300.0,24.0,0.0
0.020114089211405763,0.02034976854312702,0.03595473169870859,300.0,25.0,0.0
0.02180189892161856,0.021328798700054254,0.04018537422039697,300.0,26.0,0.0
0.01717463056407214,0.03221186139912882,0.031550135592678524,300.0,27.0,0.0
0.011309757298391352,0.01211275515788638,0.026375780945130295,300.0,28.0,0.0
0.018866319609573443,0.02069315166933902,0.04574927834664051,300.0,29.0,0.0
0.01590271948778562,0.014918032232209414,0.03542974721491795,300.0,30.0,0.0
0.019421847755185715,0.015484195231820257,0.032439594947916824,300.0,31.0,0.0
0.016708351422455723,0.018402043913961788,0.03101060889059058,300.0,32.0,0.0
0.0395275101843292,0.012013425439948842,0.027228775701153632,300.0,33.0,0.0
0.017836888279023407,0.017943913497581777,0.03136382214487196,300.0,34.0,0.0
0.016421937402056948,0.017669794172418703,0.035327907629177535,300.0,35.0,0.0
0.022176697777425963,0.020289199006479675,0.03517248769165399,300.0,36.0,0.0
0.019012764072274393,0.0353266262108315,0.03621386172006393,300.0,37.0,0.0
0.01828095569536598,0.018054896693566243,0.03660763979068511,300.0,38.0,0.0
0.016749322318719,0.01966874215669335,0.04201959541405226,300.0,39.0,0.0
0.017635930701467458,0.015114117363200476,0.03679318873067202,300.0,40.0,0.0
0.011290485165773603,0.010713368882534213,0.03841556617656557,300.0,41.0,0.0
0.03176599182879284,0.030845035560484287,0.05462419644382495,300.0,42.0,0.0
0.016381786140883765,0.029706820978433378,0.03671731916535886,300.0,43.0,0.0
0.021493363408804735,0.03708173069493487,0.03730934330017847,300.0,44.0,0.0
0.02054179997582838,0.02143516760175425,0.03848923566293484,300.0,45.0,0.0
0.02079428383568015,0.021536377467264334,0.045742644176608616,300.0,46.0,0.0
0.017131546845044386,0.04576955309598619,0.03829315910288943,300.0,47.0,0.0
0.021899146433963408,0.022972096515971915,0.0347255215409706,300.0,48.0,0.0
0.015366349870352708,0.015616243086031035,0.036836682200533946,300.0,49.0,0.0
0.02294471823921435,0.020890058869741674,0.03922687248904879,300.0,50.0,0.0
0.02048012963037396,0.020697701708808233,0.03284239843239251,300.0,51.0,0.0
0.012219394824769882,0.012502095431709312,0.03211996184486783,300.0,52.0,0.0
0.021793220370761812,0.021546656538207646,0.03914530309005028,300.0,53.0,0.0
0.012636327854875522,0.01346582374518044,0.029121863609272578,300.0,54.0,0.0
0.015662900283658278,0.03771902011421922,0.03647718284347924,300.0,55.0,0.0
0.01007044401350424,0.05002987526372424,0.03383555039131536,300.0,56.0,0.0
0.008841087912450054,0.008701166534045542,0.02073572325646341,300.0,57.0,0.0
0.016720894140811446,0.01707077568076118,0.044082865559580076,300.0,58.0,0.0
0.021127858252734187,0.02073450921278615,0.036248137534676046,300.0,59.0,0.0
0.020268876500850023,0.01864590109578708,0.04743244196927933,300.0,60.0,0.0
0.0244817509925718,0.023329792541310262,0.051341794604003156,300.0,61.0,0.0
0.019373261291254492,0.018171439838658182,0.04470905857158392,300.0,62.0,0.0
0.018945426265265335,0.01893179002455573,0.03490377382299984,300.0,63.0,0.0
0.02445010859748384,0.023913843138305725,0.04002796170702743,300.0,64.0,0.0
0.012247744401008835,0.012698206957113248,0.03138252109018587,300.0,65.0,0.0
0.016364640591796768,0.01590925438371728,0.03853902152018646,300.0,66.0,0.0
0.018536657253168096,0.020628263524398723,0.036115698059887444,300.0,67.0,0.0
0.02266707042746765,0.02196019608144644,0.04040212513744682,300.0,68.0,0.0
0.010918842315496165,0.01026463684787813,0.0368273590720523,300.0,69.0,0.0
0.03183542277113231,0.02141757460614191,0.039433058036144296,300.0,70.0,0.0
